;Cosmopolitan;Continent;Species;Realm;ReferenceYear;Reference;AcceptedSpecies
2097;0;North America;Pyrausta panopealis;Nearctic;2006;Roque-Albelo, L. (2006). Diversity and ecology of the Lepidoptera in the Galapagos Islands, Ecuador. [PhD Thesis, Cardiff University];Pyrausta panopealis
2098;0;North America;Pyrausta panopealis;Panamanian;2006;Roque-Albelo, L. (2006). Diversity and ecology of the Lepidoptera in the Galapagos Islands, Ecuador. [PhD Thesis, Cardiff University];Pyrausta panopealis
2099;0;South America;Pyrausta panopealis;Neotropical;2006;Roque-Albelo, L. (2006). Diversity and ecology of the Lepidoptera in the Galapagos Islands, Ecuador. [PhD Thesis, Cardiff University];Pyrausta panopealis
2100;0;North America;Rhectocraspeda periusalis;Nearctic;2006;Roque-Albelo, L. (2006). Diversity and ecology of the Lepidoptera in the Galapagos Islands, Ecuador. [PhD Thesis, Cardiff University];Rhectocraspeda periusalis
2101;0;North America;Rhectocraspeda periusalis;Panamanian;2006;Roque-Albelo, L. (2006). Diversity and ecology of the Lepidoptera in the Galapagos Islands, Ecuador. [PhD Thesis, Cardiff University];Rhectocraspeda periusalis
2102;0;South America;Rhectocraspeda periusalis;Neotropical;2006;Roque-Albelo, L. (2006). Diversity and ecology of the Lepidoptera in the Galapagos Islands, Ecuador. [PhD Thesis, Cardiff University];Rhectocraspeda periusalis
2103;0;North America;Samea ecclesialis;Nearctic;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Samea ecclesialis
2104;0;North America;Samea ecclesialis;Panamanian;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Samea ecclesialis
2105;0;South America;Samea ecclesialis;Neotropical;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Samea ecclesialis
2106;0;North America;Sisyracera inabsconsalis;Nearctic;2016;Landry, B. (2016). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galapagos Islands, Ecuador. Revue suisse de Zoologie, 123(2), 315-399.;Sisyracera inabsconsalis
2107;0;North America;Sisyracera inabsconsalis;Panamanian;2016;Landry, B. (2016). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galapagos Islands, Ecuador. Revue suisse de Zoologie, 123(2), 315-399.;Sisyracera inabsconsalis
2108;0;South America;Sisyracera inabsconsalis;Neotropical;2016;Landry, B. (2016). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galapagos Islands, Ecuador. Revue suisse de Zoologie, 123(2), 315-399.;Sisyracera inabsconsalis
2109;0;North America;Sphacelodes vulneraria;Nearctic;2017;Ribeiro, L., Correa, C. and Castilhos, R. (2017). First record of Sphacelodes vulneraria (Lepidoptera: Geometridae) damaging Hovenia dulcis in Brazil. Pesquisa Florestal Brasileira, 37(91): 409-411;Sphacelodes vulneraria
2110;0;North America;Sphacelodes vulneraria;Panamanian;2017;Ribeiro, L., Correa, C. and Castilhos, R. (2017). First record of Sphacelodes vulneraria (Lepidoptera: Geometridae) damaging Hovenia dulcis in Brazil. Pesquisa Florestal Brasileira, 37(91): 409-411;Sphacelodes vulneraria
2111;0;South America;Sphacelodes vulneraria;Neotropical;2017;Ribeiro, L., Correa, C. and Castilhos, R. (2017). First record of Sphacelodes vulneraria (Lepidoptera: Geometridae) damaging Hovenia dulcis in Brazil. Pesquisa Florestal Brasileira, 37(91): 409-411;Sphacelodes vulneraria
2112;0;Africa;Spoladea recurvalis;Afrotropical;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668;Spoladea recurvalis
2113;0;Africa;Spoladea recurvalis;Saharo-Arabian;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668;Spoladea recurvalis
2114;0;South America;Spoladea recurvalis;Neotropical;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668;Spoladea recurvalis
2115;0;North America;Stenoptilodes brevipennis;Nearctic;2006;Gielis, C. (2006). Review of the Neotropical species of the family Pterophoridae, part I: Ochyroticinae, Deuterocopinae, Pterophorinae (Platyptiliini, Exelastini, Oxyptilini) (Lepidoptera). Zoologische Mededelingen. 80: 1-290;Stenoptilodes brevipennis
2116;0;North America;Stenoptilodes brevipennis;Panamanian;2006;Gielis, C. (2006). Review of the Neotropical species of the family Pterophoridae, part I: Ochyroticinae, Deuterocopinae, Pterophorinae (Platyptiliini, Exelastini, Oxyptilini) (Lepidoptera). Zoologische Mededelingen. 80: 1-290;Stenoptilodes brevipennis
2117;0;South America;Stenoptilodes brevipennis;Neotropical;2006;Gielis, C. (2006). Review of the Neotropical species of the family Pterophoridae, part I: Ochyroticinae, Deuterocopinae, Pterophorinae (Platyptiliini, Exelastini, Oxyptilini) (Lepidoptera). Zoologische Mededelingen. 80: 1-290;Stenoptilodes brevipennis
2118;0;North America;Strepsicrates smithiana;Panamanian;2012;Vargas, H. (2012). Strepsicrates smithiana Walsingham (Lepidoptera, Tortricidae): first record from Chile and a newly documented host plant. Revista Brasileira de Entomologia. 56, 381-382;Strepsicrates smithiana
2119;0;North America;Syngamia florella;Nearctic;2019;Hayden, J. (2019). Syngamia florella (Stoll), the orange-spotted flower moth (Lepidoptera: Crambidae: Spilomelinae). FDACS-P-02105, 440;Syngamia florella
2120;0;North America;Syngamia florella;Panamanian;2019;Hayden, J. (2019). Syngamia florella (Stoll), the orange-spotted flower moth (Lepidoptera: Crambidae: Spilomelinae). FDACS-P-02105, 440;Syngamia florella
2121;0;South America;Syngamia florella;Neotropical;2019;Hayden, J. (2019). Syngamia florella (Stoll), the orange-spotted flower moth (Lepidoptera: Crambidae: Spilomelinae). FDACS-P-02105, 440;Syngamia florella
2122;1;Africa;Terastia meticulosalis;Afrotropical;1958;Zimmerman, E. (1958). Insects of Hawaii. Volume 8, Lepidoptera: Pyraloidea. Hawaii: University of Hawaii Press.;Terastia meticulosalis
2123;1;Asia;Terastia meticulosalis;Oriental;1958;Zimmerman, E. (1958). Insects of Hawaii. Volume 8, Lepidoptera: Pyraloidea. Hawaii: University of Hawaii Press.;Terastia meticulosalis
2124;1;Australia;Terastia meticulosalis;Australian;1958;Zimmerman, E. (1958). Insects of Hawaii. Volume 8, Lepidoptera: Pyraloidea. Hawaii: University of Hawaii Press.;Terastia meticulosalis
2125;1;South America;Terastia meticulosalis;Neotropical;1958;Zimmerman, E. (1958). Insects of Hawaii. Volume 8, Lepidoptera: Pyraloidea. Hawaii: University of Hawaii Press.;Terastia meticulosalis
2126;0;Africa;Trichophaga mormopis;Afrotropical;1978;Zimmerman, E. (1978). Insects of Hawaii. Vol. 9 Microlepidoptera. Part I. The University Press of Hawaii, Honolulu.;Trichophaga mormopis
2127;0;Asia;Trichophaga mormopis;Oriental;1978;Zimmerman, E. (1978). Insects of Hawaii. Vol. 9 Microlepidoptera. Part I. The University Press of Hawaii, Honolulu.;Trichophaga mormopis
2128;0;South America;Unadilla maturella;Neotropical;2022;Mally, R., Turner, R., Blake, R., Fenn-Moltu, G., Bertelsmeier, C., Brockerhoff, E., ... and Liebhold, A. (2022), Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset. Available at: https://doi.org/10.5061/dryad.31zcrjdnw;Unadilla maturella
2129;0;North America;Xylesthia pruniramiella;Nearctic;1999;Heppner, J. and Frank, J. (1999). Bromeliad Pod Borer, Epimorius testaceellus Ragonot (Insecta: Lepidoptera: Pyralidae). EENY-040/IN167, 5/1999. EDIS, 1999.;Xylesthia pruniramiella
2130;0;North America;Xylesthia pruniramiella;Panamanian;1999;Heppner, J. and Frank, J. (1999). Bromeliad Pod Borer, Epimorius testaceellus Ragonot (Insecta: Lepidoptera: Pyralidae). EENY-040/IN167, 5/1999. EDIS, 1999.;Xylesthia pruniramiella
2131;0;South America;Xylesthia pruniramiella;Neotropical;1999;Heppner, J. and Frank, J. (1999). Bromeliad Pod Borer, Epimorius testaceellus Ragonot (Insecta: Lepidoptera: Pyralidae). EENY-040/IN167, 5/1999. EDIS, 1999.;Xylesthia pruniramiella
2132;0;Africa;Antigastra catalaunalis;Afrotropical;2024;Sarazu-Pillado, R., Gonzalez-Hernandez, H., Lomeli-Flores, J., Valdez-Carrasco, J., Cortez-Mondaca, E. and Guzman-Franco, A. (2024). Parasitoid wasps associated with Antigastra catalaunalis (Lepidoptera, Crambidae) in Northern Sinaloa, Mexico. Journal of Hymenoptera Research. 97: 741-754;Antigastra catalaunalis
2133;0;Asia;Loxostege sticticalis;Palearctic;1938;Pepper, J. (1938). The effect of certain climatic factors on the distribution of the beet webworm (Loxostege sticticalis L.) in North America. Ecology. 19(4): 565-571;Loxostege sticticalis
2134;0;Europe;Loxostege sticticalis;Palearctic;1938;Pepper, J. (1938). The effect of certain climatic factors on the distribution of the beet webworm (Loxostege sticticalis L.) in North America. Ecology. 19(4): 565-571;Loxostege sticticalis
2135;0;Asia;Pieris brassicae;Palearctic;2020;Fuentes, N., Marticorena, A., Saldana, A. Jerez, R., Ortiz, J., Victoriano, P., and ... Rey-Aguirre, A. (2020). Multi-taxa inventory of naturalized species in Chile (including native Chilean species introduced in other areas of the national territory outside of their original range). Neobiota. 60: 25-41;Pieris brassicae
2136;0;Europe;Pieris brassicae;Palearctic;2020;Fuentes, N., Marticorena, A., Saldana, A. Jerez, R., Ortiz, J., Victoriano, P., and ... Rey-Aguirre, A. (2020). Multi-taxa inventory of naturalized species in Chile (including native Chilean species introduced in other areas of the national territory outside of their original range). Neobiota. 60: 25-41;Pieris brassicae
2137;0;Europe;Aplocera efformata;Palearctic;2022;Boyes, D. (2022). The genome sequence of the lesser treble-bar moth, Aplocera efformata (Guene´e, 1857). Wellcome Open Research. 7: 303.;Aplocera efformata
2138;0;Africa;Pontia daplidice;Saharo-Arabian;2011;Tennent, J. (2011). Pontia daplidice. The IUCN Red List of Threatened Species 2011: e.T160251A5358607;Pontia daplidice
2139;0;Asia;Pontia daplidice;Palearctic;2011;Tennent, J. (2011). Pontia daplidice. The IUCN Red List of Threatened Species 2011: e.T160251A5358607;Pontia daplidice
2140;0;Asia;Pontia daplidice;Saharo-Arabian;2011;Tennent, J. (2011). Pontia daplidice. The IUCN Red List of Threatened Species 2011: e.T160251A5358607;Pontia daplidice
2141;0;Europe;Pontia daplidice;Palearctic;2011;Tennent, J. (2011). Pontia daplidice. The IUCN Red List of Threatened Species 2011: e.T160251A5358607;Pontia daplidice
2142;0;Africa;Spodoptera cilium;Afrotropical;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262;Spodoptera cilium
2143;0;Africa;Spodoptera cilium;Saharo-Arabian;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262;Spodoptera cilium
2144;0;Asia;Spodoptera cilium;Oriental;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262;Spodoptera cilium
2145;0;Asia;Spodoptera cilium;Palearctic;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262;Spodoptera cilium
2146;0;Asia;Spodoptera cilium;Saharo-Arabian;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262;Spodoptera cilium
2147;0;Europe;Spodoptera cilium;Palearctic;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262;Spodoptera cilium
2148;0;Africa;Stenoptilia zophodactylus;Afrotropical;2010;Alipanah, H. and Gielis, C. (2010). Notes on the tribes Platyptiliini and Exelastini from Iran (Lepidoptera: Pterophoridae). SHILAP Revista de Lepidopterologia, 38(149):57-63;Stenoptilia zophodactylus
2149;0;Asia;Stenoptilia zophodactylus;Oriental;2010;Alipanah, H. and Gielis, C. (2010). Notes on the tribes Platyptiliini and Exelastini from Iran (Lepidoptera: Pterophoridae). SHILAP Revista de Lepidopterologia, 38(149):57-63;Stenoptilia zophodactylus
2150;0;Asia;Stenoptilia zophodactylus;Palearctic;2010;Alipanah, H. and Gielis, C. (2010). Notes on the tribes Platyptiliini and Exelastini from Iran (Lepidoptera: Pterophoridae). SHILAP Revista de Lepidopterologia, 38(149):57-63;Stenoptilia zophodactylus
2151;0;Europe;Stenoptilia zophodactylus;Palearctic;2010;Alipanah, H. and Gielis, C. (2010). Notes on the tribes Platyptiliini and Exelastini from Iran (Lepidoptera: Pterophoridae). SHILAP Revista de Lepidopterologia, 38(149):57-63;Stenoptilia zophodactylus
2152;0;Asia;Thymelicus lineola;Oriental;1966;Burns, J. (1966). Expanding distribution and evolutionary potential of Thymelicus lineola (Lepidoptera: Hesperiidae), an introduced skipper, with special reference to its appearance in British Columbia. The Canadian Entomologist. 98(8): 859-866;Thymelicus lineola
2153;0;Asia;Thymelicus lineola;Palearctic;1966;Burns, J. (1966). Expanding distribution and evolutionary potential of Thymelicus lineola (Lepidoptera: Hesperiidae), an introduced skipper, with special reference to its appearance in British Columbia. The Canadian Entomologist. 98(8): 859-866;Thymelicus lineola
2154;0;Asia;Thymelicus lineola;Saharo-Arabian;1966;Burns, J. (1966). Expanding distribution and evolutionary potential of Thymelicus lineola (Lepidoptera: Hesperiidae), an introduced skipper, with special reference to its appearance in British Columbia. The Canadian Entomologist. 98(8): 859-866;Thymelicus lineola
2155;0;Asia;Thymelicus lineola;Sino-Japanese;1966;Burns, J. (1966). Expanding distribution and evolutionary potential of Thymelicus lineola (Lepidoptera: Hesperiidae), an introduced skipper, with special reference to its appearance in British Columbia. The Canadian Entomologist. 98(8): 859-866;Thymelicus lineola
2156;0;Europe;Thymelicus lineola;Palearctic;1966;Burns, J. (1966). Expanding distribution and evolutionary potential of Thymelicus lineola (Lepidoptera: Hesperiidae), an introduced skipper, with special reference to its appearance in British Columbia. The Canadian Entomologist. 98(8): 859-866;Thymelicus lineola
2157;0;Asia;Aplocera plagiata;Palearctic;2012;Hausmann, A. and Viidalepp, J. (2012). The Geometrid Moths of Europe, Volume: 3 - Larentinae I. Apollo Books;Aplocera plagiata
2158;0;Europe;Aplocera plagiata;Palearctic;2012;Hausmann, A. and Viidalepp, J. (2012). The Geometrid Moths of Europe, Volume: 3 - Larentinae I. Apollo Books;Aplocera plagiata
2159;0;North America;Aplocera plagiata;Nearctic;2012;Hausmann, A. and Viidalepp, J. (2012). The Geometrid Moths of Europe, Volume: 3 - Larentinae I. Apollo Books;Aplocera plagiata
2160;0;Asia;Ariadne ariadne;Oriental;1990;Leps, J. and Spitzer, K. (1990). Ecological determinants of butterfly communities (Lepidoptera, Papilionoidea) in the Tam Dao mountains, Vietnam. Acta Entomologica Bohemoslovaca, 87(3): 182-194;Ariadne ariadne
2161;0;Oceania;Conopomorpha litchiella;Oceanina;2024;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI;Conopomorpha litchiella
2162;0;Africa;Daphnis nerii;Saharo-Arabian;2024;Pittaway, A. (2024). Sphingidae of the Western Palaearctic (including Europe, North Africa, the Middle East, western Siberia and western Central Asia). Available at: https://tpittaway.tripod.com/sphinx/list.htm;Daphnis nerii
2163;0;Asia;Euploea mulciber;Oriental;2013;Hao, J., Sun, M., Shi, Q., Sun, X., Shao, L. and Yang, Q. (2013). Complete mitogenomes of Euploea mulciber (Nymphalidae: Danainae) and Libythea celtis (Nymphalidae: Libytheinae) and their phylogenetic implications. International Scholarly Research Notices, 2013(1): 491636;Euploea mulciber
2164;0;Asia;Macaldenia palumba;Oriental;2003;Holloway, J. and Miller, S. (2003). The composition, generic placement and host-plant relationships of the joviana-group in the Parallelia generic complex (Lepidoptera: Noctuidae, Catocalinae). Invertebrate Systematics, 17(1): 111-128;Macaldenia palumba
2165;0;Asia;Parantica aglea;Oriental;2020;Li, X., Wang, Y., Rong, W., Liu, X. and Li, R. (2020). A new record of complete mitochondrial genome of Parantica aglea (Lepidoptera: Danainae) and its phylogeny. Mitochondrial DNA Part B, 5(2): 1257-1258;Parantica aglea
