RecordID;SpeciesID;Species;AreaID;AreaName;RealmID;Realm;Cryptogenic;IntentionalRelease;Introduced;Dispersal;Established;Eradicated;Year;ReferenceID;BibliographicReference
REC6376;SP858;Opogona omoscopa;USA.2_1;Hawaii;RLM9;Nearctic;0.0;0.0;;;1.0;0.0;;REF1195;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061
REC6377;SP858;Opogona omoscopa;PRT.3_1;Madeira;RLM11;Palearctic;0.0;0.0;1.0;;1.0;0.0;;REF683;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668
REC6378;SP858;Opogona omoscopa;NZL.1_1;New Zealand;RLM2;Australian;;;1.0;;1.0;0.0;;REF697;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset. Available at: https://doi.org/10.5061/dryad.31zcrjdnw
REC6379;SP858;Opogona omoscopa;GBR.1_1;United Kingdom;RLM11;Palearctic;;;1.0;;1.0;0.0;2004.0;REF1096;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo
REC6380;SP858;Opogona omoscopa;NZL.1_1;New Zealand;RLM2;Australian;;;1.0;;1.0;0.0;1914.0;REF1096;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo
REC6381;SP858;Opogona omoscopa;FRA.1_1;France;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF542;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS. Available at: https://griis.org
REC6382;SP858;Opogona omoscopa;SWE.1_1;Sweden;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF542;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS. Available at: https://griis.org
REC6383;SP858;Opogona omoscopa;DNK.1_1;Denmark;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF542;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS. Available at: https://griis.org
REC6384;SP858;Opogona omoscopa;DNK.1_1;Denmark;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF957;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/
REC6385;SP858;Opogona omoscopa;PRT.3_1;Madeira;RLM11;Palearctic;;;1.0;;1.0;0.0;1923.0;REF957;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/
REC6386;SP858;Opogona omoscopa;SWE.1_1;Sweden;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF957;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/
REC6387;SP858;Opogona omoscopa;PRT.2_1;Azores;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF957;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/
REC6388;SP858;Opogona omoscopa;PRT.1_1;Portugal;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF957;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/
REC6389;SP858;Opogona omoscopa;DNK.1_1;Denmark;RLM11;Palearctic;;;1.0;;1.0;0.0;1996.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6390;SP858;Opogona omoscopa;FRA.1_1;France;RLM11;Palearctic;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6391;SP858;Opogona omoscopa;PRT.1_1;Portugal;RLM11;Palearctic;;;1.0;;1.0;0.0;2002.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6392;SP858;Opogona omoscopa;SWE.1_1;Sweden;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6393;SP858;Opogona omoscopa;USA.1_1;United States;RLM9;Nearctic;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6394;SP858;Opogona omoscopa;NZL.1_1;New Zealand;RLM2;Australian;;;1.0;;1.0;0.0;1914.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6395;SP858;Opogona omoscopa;DNK.1_1;Denmark;RLM11;Palearctic;0.0;0.0;1.0;;1.0;0.0;;REF683;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668
REC6396;SP858;Opogona omoscopa;PRT.1_1;Portugal;RLM11;Palearctic;0.0;0.0;1.0;;1.0;0.0;;REF683;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668
REC6397;SP858;Opogona omoscopa;SWE.1_1;Sweden;RLM11;Palearctic;0.0;0.0;1.0;;1.0;0.0;;REF683;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668
REC6398;SP858;Opogona omoscopa;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;1.0;;1.0;0.0;;REF1002;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys
REC6399;SP859;Opogona purpuriella;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;1.0;1.0;;0.0;1986.0;REF358;Frank, J., McCoy, E. (1992). Introduction to the Behavioral Ecology of Immigration. The Immigration of Insects to Florida, with a Tabulation of Records Published Since 1970. The Florida Entomologist.75(1): 1-28
REC6400;SP859;Opogona purpuriella;USA.2_1;Hawaii;RLM9;Nearctic;;;1.0;;1.0;0.0;;REF697;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset. Available at: https://doi.org/10.5061/dryad.31zcrjdnw
REC6401;SP859;Opogona purpuriella;USA.2_1;Hawaii;RLM9;Nearctic;;;1.0;;1.0;0.0;1915.0;REF1096;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo
REC6402;SP859;Opogona purpuriella;USA.2_1;Hawaii;RLM9;Nearctic;;0.0;1.0;;1.0;0.0;;REF1007;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release. Available at: https://www.sciencebase.gov/catalog/item/62d59ae5d34e87fffb2dda99
REC6403;SP859;Opogona purpuriella;USA.2_1;Hawaii;RLM9;Nearctic;1.0;0.0;;;1.0;0.0;;REF1195;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061
REC6404;SP859;Opogona purpuriella;USA.1_1;United States;RLM9;Nearctic;;0.0;1.0;;1.0;0.0;1986.0;REF1007;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release. Available at: https://www.sciencebase.gov/catalog/item/62d59ae5d34e87fffb2dda99
REC6405;SP859;Opogona purpuriella;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;;;1.0;0.0;;REF1195;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061
REC6406;SP859;Opogona purpuriella;USA.2_1;Hawaii;RLM9;Nearctic;0.0;;1.0;;1.0;0.0;;REF47;Austin, K., Rubinoff, D. (2022). Eleven new records of Lepidoptera in the Hawaiian Islands including corrections to the Hawaii Terrestrial Arthropod Checklist. Bishop Museum Occasional Papers, 142, 49-74
REC6407;SP859;Opogona purpuriella;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;1.0;;;0.0;;REF1002;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys
REC6408;SP860;Opogona sacchari;PRT.2_1;Azores;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6409;SP860;Opogona sacchari;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6410;SP860;Opogona sacchari;JPN.1_1;Japan;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6411;SP860;Opogona sacchari;GBR.1_1;United Kingdom;RLM11;Palearctic;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6412;SP860;Opogona sacchari;USA.1_1;United States;RLM9;Nearctic;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6413;SP860;Opogona sacchari;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6414;SP860;Opogona sacchari;CHN.1_1;China;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6415;SP860;Opogona sacchari;USA.2_1;Hawaii;RLM9;Nearctic;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6416;SP860;Opogona sacchari;CHN.1_1;China;RLM10;Sino-Japanese;;;1.0;;1.0;0.0;1995.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6417;SP860;Opogona sacchari;JPN.1_1;Japan;RLM10;Sino-Japanese;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6418;SP860;Opogona sacchari;JPN.1_1;Japan;RLM10;Sino-Japanese;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6419;SP860;Opogona sacchari;PRT.3_1;Madeira;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6420;SP860;Opogona sacchari;JPN.1_1;Japan;RLM6;Oriental;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6421;SP860;Opogona sacchari;BRA.1_1;Brazil;RLM1;Neotropical;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6422;SP860;Opogona sacchari;BRA.1_1;Brazil;RLM1;Neotropical;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6423;SP860;Opogona sacchari;JPN.1_1;Japan;RLM10;Sino-Japanese;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6424;SP860;Opogona sacchari;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6425;SP860;Opogona sacchari;PRT.2_1;Azores;RLM11;Palearctic;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6426;SP860;Opogona sacchari;PRT.2_1;Azores;RLM11;Palearctic;0.0;0.0;1.0;;1.0;0.0;;REF683;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668
REC6427;SP860;Opogona sacchari;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6428;SP860;Opogona sacchari;ESP.2_1;Canary Islands;RLM11;Palearctic;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6429;SP860;Opogona sacchari;ESP.2_1;Canary Islands;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC6430;SP860;Opogona sacchari;ESP.2_1;Canary Islands;RLM11;Palearctic;0.0;0.0;1.0;;1.0;0.0;;REF683;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668
REC6431;SP860;Opogona sacchari;GBR.1_1;United Kingdom;RLM11;Palearctic;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6432;SP860;Opogona sacchari;USA.1_1;United States;RLM9;Nearctic;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6433;SP860;Opogona sacchari;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;1.0;1.0;;0.0;1963.0;REF358;Frank, J., McCoy, E. (1992). Introduction to the Behavioral Ecology of Immigration. The Immigration of Insects to Florida, with a Tabulation of Records Published Since 1970. The Florida Entomologist.75(1): 1-28
REC6434;SP860;Opogona sacchari;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;1.0;;1.0;0.0;1985.0;REF238;Davis, D., Pena, J. (1990). Biology and Morphology of the Banana Moth, Opogona sacchari (Bojer), and its Introduction into Florida (Lepidoptera: Tineidae). Proceedings of the Entomological Society of Washington. 92(4): 593-618
REC6435;SP860;Opogona sacchari;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6436;SP860;Opogona sacchari;CHN.1_1;China;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6437;SP860;Opogona sacchari;USA.2_1;Hawaii;RLM9;Nearctic;;;1.0;;1.0;0.0;;REF697;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset. Available at: https://doi.org/10.5061/dryad.31zcrjdnw
REC6438;SP860;Opogona sacchari;USA.2_1;Hawaii;RLM9;Nearctic;;;1.0;;1.0;0.0;1990.0;REF1096;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo
REC6439;SP860;Opogona sacchari;USA.2_1;Hawaii;RLM9;Nearctic;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6440;SP860;Opogona sacchari;USA.2_1;Hawaii;RLM9;Nearctic;0.0;0.0;1.0;;1.0;0.0;1985.0;REF1007;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release. Available at: https://www.sciencebase.gov/catalog/item/62d59ae5d34e87fffb2dda99
REC6441;SP860;Opogona sacchari;USA.2_1;Hawaii;RLM9;Nearctic;0.0;0.0;;;1.0;0.0;;REF1195;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061
REC6442;SP860;Opogona sacchari;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6443;SP860;Opogona sacchari;JPN.1_1;Japan;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6444;SP860;Opogona sacchari;JPN.1_1;Japan;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6445;SP860;Opogona sacchari;PRT.3_1;Madeira;RLM11;Palearctic;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6446;SP860;Opogona sacchari;PRT.3_1;Madeira;RLM11;Palearctic;0.0;0.0;1.0;;1.0;0.0;;REF683;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668
REC6447;SP860;Opogona sacchari;JPN.1_1;Japan;RLM6;Oriental;;;1.0;;1.0;0.0;;REF697;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset. Available at: https://doi.org/10.5061/dryad.31zcrjdnw
REC6448;SP860;Opogona sacchari;JPN.1_1;Japan;RLM6;Oriental;;;1.0;;1.0;0.0;;REF697;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset. Available at: https://doi.org/10.5061/dryad.31zcrjdnw
REC6449;SP860;Opogona sacchari;JPN.1_1;Japan;RLM6;Oriental;;;1.0;;1.0;0.0;1999.0;REF1096;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo
REC6450;SP860;Opogona sacchari;JPN.1_1;Japan;RLM6;Oriental;0.0;0.0;;;1.0;0.0;;REF1195;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061
REC6451;SP860;Opogona sacchari;JPN.1_1;Japan;RLM6;Oriental;;;1.0;;1.0;0.0;1999.0;REF1096;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo
REC6452;SP860;Opogona sacchari;JPN.1_1;Japan;RLM6;Oriental;0.0;0.0;;;1.0;0.0;;REF1195;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061
REC6453;SP860;Opogona sacchari;JPN.1_1;Japan;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6454;SP860;Opogona sacchari;BRA.1_1;Brazil;RLM1;Neotropical;0.0;0.0;1.0;;1.0;0.0;;REF238;Davis, D., Pena, J. (1990). Biology and Morphology of the Banana Moth, Opogona sacchari (Bojer), and its Introduction into Florida (Lepidoptera: Tineidae). Proceedings of the Entomological Society of Washington. 92(4): 593-618
REC6455;SP860;Opogona sacchari;BRA.1_1;Brazil;RLM1;Neotropical;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC6456;SP860;Opogona sacchari;BRA.1_1;Brazil;RLM1;Neotropical;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
