Species;NAME_0;Realm;Cryptogenic;Dispersal;Eradicated;IntentionalRelease;Introduced;Established;ReportedFirstYear;Reference;ReferenceYear;AcceptedSpecies
Bucculatrix ivella;Australia;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Bucculatrix ivella
Bucculatrix parthenica;Australia;Australian;0.0;0.0;0.0;1.0;1.0;1.0;;McClay, A. et al. (1990). Biology of Bucculatrix parthenica Bradley sp. n.(Lepidoptera: Bucculatricidae) and its establishment in Australia as a biological control agent for Parthenium hysterophorus (Asteraceae). Bulletin of Entomological Research, 80(4): 427-432;1990.0;Bucculatrix parthenica
Bucculatrix parthenica;Australia;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Bucculatrix parthenica
Bucculatrix parthenica;Hawaii;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Nishida G. (2002). Hawaiian terrestrial arthropod checklist. Fourth edition. Bishop Museum Press. 313 pp;2002.0;Bucculatrix parthenica
Bucculatrix thurberiella;Hawaii;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Nishida, G. (2002). Hawaiian terrestrial arthropod checklist. Fourth edition. Bishop Museum Press. 313 pp;2002.0;Bucculatrix thurberiella
Bucculatrix ulmifoliae;United Kingdom;Palearctic;;;0.0;;1.0;1.0;2006.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Bucculatrix ulmifoliae
Bucculatrix ulmifoliae;United Kingdom;Palearctic;1.0;;0.0;;;1.0;;Davis, T. (2012). A Review of the Status of Microlepidoptera in Britain. Butterfly Conservation Report No. S12-02. Butterfly Conservation, Wareham;2012.0;Bucculatrix ulmifoliae
Cacocharis cymotoma;Hawaii;Nearctic;0.0;;0.0;0.0;1.0;1.0;2022.0;Austin, K., Rubinoff, D. (2024). New records of introduced Lepidoptera in the Hawaiian Islands for the year 2023. Bishop Museum Occasional Papers 156: 111–121;2024.0;Cacocharis cymotoma
Cacoeciamorpha pronubana;United States;Nearctic;0.0;;0.0;0.0;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Belgium;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Belgium;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Belgium;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;2021.0;National Plant Protection Organizations within the NAPPO region (2022). Report of carnation tortrix (Cacoecimorpha pronubana) in British Columbia, Canada (2022) / Rapport sur la presence de la tordeuse mediterraenne de loeillet (Cacoecimorpha pronubana) en Colombie-Britannique, Canada (2022). Available Online at: https://www.pestalerts.org/nappo/official-pest-reports/1032/;2022.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Canada;Nearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Canada;Nearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;2021.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Czechia;Palearctic;0.0;;0.0;0.0;1.0;;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Czechia;Palearctic;;;0.0;;;0.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Czechia;Palearctic;;;0.0;;;;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Denmark;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Denmark;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Denmark;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Denmark;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Germany;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Germany;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Germany;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Hungary;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Hungary;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Hungary;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Ireland;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Ireland;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Ireland;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Ireland;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Lithuania;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Lithuania;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Lithuania;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Luxembourg;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Luxembourg;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Luxembourg;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Netherlands;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Netherlands;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Netherlands;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Netherlands;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Poland;Palearctic;;;0.0;;1.0;;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Poland;Palearctic;;;0.0;;;0.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Poland;Palearctic;;;0.0;;;;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Russia Asia;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Russia Asia;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Russia Asia;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Serbia;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Pullaiah, T., Ielmini, M. (Eds.) (2021). Invasive Alien Species: Observations and Issues from Around the World. Volume 3: Issues and Invasions in Europe. Wiley. 326pp;2021.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Serbia;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Serbia;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Switzerland;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Switzerland;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;Switzerland;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;United Kingdom;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;United Kingdom;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;United Kingdom;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1964.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;United States;Nearctic;0.0;0.0;0.0;0.0;1.0;1.0;1964.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;United States;Nearctic;;;0.0;;;0.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;United States;Nearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;United States;Nearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cacoecimorpha pronubana
Cacoecimorpha pronubana;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1964.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Cacoecimorpha pronubana
Cactoblastis cactorum;Antigua and Barbuda;Panamanian;0.0;;0.0;1.0;1.0;1.0;1960.0;Johnson, D., Stiling, P. (1998). Distribution and Dispersal of Cactoblastis cactorum (Lepidoptera: Pyralidae), an Exotic Opuntia-Feeding Moth, in Florida. The Florida Entomologist. 81(1): 12-22;1998.0;Cactoblastis cactorum
Cactoblastis cactorum;Antigua and Barbuda;Panamanian;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Cactoblastis cactorum
Cactoblastis cactorum;Antigua and Barbuda;Panamanian;0.0;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2015). The Global Invasive Species Database. Version 2015.1.;2015.0;Cactoblastis cactorum
Cactoblastis cactorum;Antigua and Barbuda;Panamanian;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Antigua and Barbuda;Panamanian;;;0.0;;1.0;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Australia;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Cactoblastis cactorum
Cactoblastis cactorum;Australia;Australian;0.0;;0.0;1.0;1.0;1.0;;Invasive Species Specialist Group ISSG (2015). The Global Invasive Species Database. Version 2015.1.;2015.0;Cactoblastis cactorum
Cactoblastis cactorum;Australia;Australian;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Australia;Australian;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Australia;Australian;;;0.0;;1.0;1.0;1933.0;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Bahamas;Panamanian;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Cactoblastis cactorum
Cactoblastis cactorum;Bahamas;Panamanian;0.0;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2015). The Global Invasive Species Database. Version 2015.1.;2015.0;Cactoblastis cactorum
Cactoblastis cactorum;Bahamas;Panamanian;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Bahamas;Panamanian;;;0.0;;1.0;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;British African Islands;Afrotropical;0.0;;0.0;1.0;1.0;1.0;1974.0;Invasive Species Specialist Group ISSG (2015). The Global Invasive Species Database. Version 2015.1.;2015.0;Cactoblastis cactorum
Cactoblastis cactorum;British African Islands;Afrotropical;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;British African Islands;Afrotropical;;;0.0;;1.0;1.0;1974.0;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;British African Islands;Afrotropical;;;0.0;;1.0;1.0;1971.0;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;British North American Islands;Panamanian;0.0;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2015). The Global Invasive Species Database. Version 2015.1.;2015.0;Cactoblastis cactorum
Cactoblastis cactorum;British North American Islands;Panamanian;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;British North American Islands;Panamanian;;;0.0;;1.0;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Cuba;Panamanian;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Cactoblastis cactorum
Cactoblastis cactorum;Cuba;Panamanian;0.0;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2015). The Global Invasive Species Database. Version 2015.1.;2015.0;Cactoblastis cactorum
Cactoblastis cactorum;Cuba;Panamanian;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Cuba;Panamanian;;;0.0;;1.0;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Dominican Republic;Panamanian;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Cactoblastis cactorum
Cactoblastis cactorum;Dominican Republic;Panamanian;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Dominican Republic;Panamanian;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Hawaii;Nearctic;0.0;0.0;0.0;1.0;1.0;1.0;1950.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Cactoblastis cactorum
Cactoblastis cactorum;Hawaii;Nearctic;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Cactoblastis cactorum
Cactoblastis cactorum;Hawaii;Nearctic;0.0;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2015). The Global Invasive Species Database. Version 2015.1.;2015.0;Cactoblastis cactorum
Cactoblastis cactorum;Hawaii;Nearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Cactoblastis cactorum
Cactoblastis cactorum;Hawaii;Nearctic;0.0;0.0;0.0;1.0;1.0;1.0;;Nishida, G. (2002). Hawaiian terrestrial arthropod checklist. Fourth edition. Bishop Museum Press. 313 pp;2002.0;Cactoblastis cactorum
Cactoblastis cactorum;Hawaii;Nearctic;0.0;0.0;0.0;1.0;1.0;1.0;1950.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Cactoblastis cactorum
